Timestamp,Model_Name,Task_Type,Provider,Prompt_Tokens,Completion_Tokens,Cache_Hit_Tokens,TTFT_ms,TPOT_ms,Total_Latency_ms,Estimated_Cost_USD,Status_Code
2026-06-10 15:23:26,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,300,98,0,44,14.65,1519,8e-05,200
2026-06-10 15:23:29,gpt-4o,Summarization,OpenAI_API,7944,822,0,71,26.0,21393,0.028355,200
2026-06-10 15:23:54,gpt-4o,Customer_Support_Chat,OpenAI_API,545,166,54,56,23.95,4018,0.003003,200
2026-06-10 15:25:12,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,499,64,0,35,19.22,1227,0.000529,200
2026-06-10 15:26:17,gpt-4o,Extraction_JSON,OpenAI_API,1957,480,0,76,34.74,16743,0.009953,200
2026-06-10 15:26:22,claude-3-5-sonnet,Code_Generation,Anthropic_API,1695,608,0,129,27.77,17037,0.014031,200
2026-06-10 15:26:26,claude-3-5-sonnet,Code_Generation,Anthropic_API,1702,892,0,96,26.96,24288,0.018235,200
2026-06-10 15:26:56,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,264,326,0,38,22.81,7434,0.000521,200
2026-06-10 15:26:56,llama-3-70b-instruct,Extraction_JSON,Together_AI,2039,364,0,57,18.96,6956,0.00219,200
2026-06-10 15:27:06,gpt-4o,Code_Generation,OpenAI_API,2889,1390,0,50,27.13,37871,0.021609,200
2026-06-10 15:27:27,gpt-4o,Customer_Support_Chat,OpenAI_API,453,280,0,86,17.67,5001,0.004,200
2026-06-10 15:27:30,llama-3-70b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,335,85,0,35,22.25,1945,0.000356,200
2026-06-10 15:27:46,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,546,247,0,73,16.63,4242,0.000721,200
2026-06-10 15:27:46,llama-3-70b-instruct,Summarization,Together_AI,68454,171,0,58,15.96,2758,0.060404,200
2026-06-10 15:28:40,llama-3-70b-instruct,Code_Generation,Together_AI,1667,562,0,55,15.6,8835,0.001996,200
2026-06-10 15:28:55,gpt-4o,Extraction_JSON,OpenAI_API,1957,299,0,32,27.51,8337,0.00788,200
2026-06-10 15:29:22,gpt-4o,Code_Generation,OpenAI_API,2036,779,0,86,23.4,18302,0.013133,200
2026-06-10 15:29:24,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,555,205,0,45,16.21,3266,0.000695,200
2026-06-10 15:29:28,gpt-4o,Customer_Support_Chat,OpenAI_API,210,238,0,118,33.75,8161,0.002903,200
2026-06-10 15:30:32,gpt-4o,Customer_Support_Chat,OpenAI_API,378,293,47,84,25.22,7484,0.003657,200
2026-06-10 15:30:45,gpt-4o,Summarization,OpenAI_API,9917,623,0,118,27.07,16955,0.030786,200
2026-06-10 15:31:26,llama-3-70b-instruct,Summarization,Together_AI,8964,493,0,67,23.45,11576,0.008307,200
2026-06-10 15:32:05,claude-3-5-sonnet,Code_Generation,Anthropic_API,1475,797,0,86,31.54,25225,0.016132,200
2026-06-10 15:32:22,gpt-4o,Customer_Support_Chat,OpenAI_API,304,180,0,62,26.52,4835,0.002631,200
2026-06-10 15:32:24,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,590,162,0,87,22.48,3765,0.000668,200
2026-06-10 15:33:00,llama-3-70b-instruct,Summarization,Together_AI,4204,413,0,53,14.97,6320,0.004256,200
2026-06-10 15:33:33,gpt-4o,Customer_Support_Chat,OpenAI_API,251,6,87,64,27.12,184,0.000586,200
2026-06-10 15:34:13,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,319,155,0,48,21.01,3342,0.000424,200
2026-06-10 15:34:23,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,2118,853,0,36,11.71,10090,0.000587,200
2026-06-10 15:34:40,gpt-4o,Summarization,OpenAI_API,8347,0,0,75,36.48,212,0.0,429
2026-06-10 15:34:50,gpt-4o,Extraction_JSON,OpenAI_API,1382,221,0,56,23.56,5222,0.005699,200
2026-06-10 15:35:14,gpt-4o,Extraction_JSON,OpenAI_API,771,1,89,69,20.61,65,0.001804,200
2026-06-10 15:36:28,gpt-4o,Code_Generation,OpenAI_API,2777,951,5,81,20.63,19696,0.016957,200
2026-06-10 15:36:49,gpt-4o,Summarization,OpenAI_API,4234,407,0,113,27.25,11218,0.014624,200
2026-06-10 15:36:58,llama-3-70b-instruct,Summarization,Together_AI,7104,907,0,65,18.7,17033,0.007185,200
2026-06-10 15:37:04,gpt-4o,Customer_Support_Chat,OpenAI_API,428,159,22,43,25.44,4146,,200
2026-06-10 15:37:19,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,9567,960,0,65,8.47,8202,0.002124,200
2026-06-10 15:37:36,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2795,292,0,52,9.48,2783,0.000606,200
2026-06-10 15:37:38,claude-3-5-sonnet,Summarization,Anthropic_API,2972,250,0,79,33.0,8319,0.012493,200
2026-06-10 15:37:56,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,411,255,0,40,20.69,5262,0.00058,200
2026-06-10 15:38:04,gpt-4o,Code_Generation,OpenAI_API,148,525,0,73,23.49,12374,0.005616,200
2026-06-10 15:38:18,llama-3-70b-instruct,Summarization,Together_AI,3494,198,0,48,20.67,4162,0.00343,200
2026-06-10 15:38:36,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1136,703,0,43,10.92,7732,0.000365,200
2026-06-10 15:38:49,gpt-4o,Extraction_JSON,OpenAI_API,1368,225,0,126,29.61,6783,0.005605,200
2026-06-10 15:38:54,gpt-4o,Extraction_JSON,OpenAI_API,2570,345,0,72,23.59,8342,0.010106,200
2026-06-10 15:39:11,gpt-4o,Customer_Support_Chat,OpenAI_API,465,0,258,88,19.04,236,0.0,429
2026-06-10 15:40:05,llama-3-70b-instruct,Extraction_JSON,Together_AI,1883,1,0,84,15.05,67,0.001667,200
2026-06-10 15:40:07,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,442,353,0,35,12.31,4402,0.000159,200
2026-06-10 15:40:31,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,1493,617,0,103,37.74,23436,0.013561,200
2026-06-10 15:40:53,llama-3-70b-instruct,Code_Generation,Together_AI,1249,803,0,46,15.28,12292,0.001867,200
2026-06-10 15:41:17,claude-3-5-sonnet,Code_Generation,Anthropic_API,2977,1222,552,126,29.76,36506,0.025531,200
2026-06-10 15:41:55,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,610,376,0,30,12.08,4576,0.000199,200
2026-06-10 15:41:58,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2263,471,0,44,15.45,7365,0.00057,200
2026-06-10 15:42:19,claude-3-5-sonnet,Summarization,Anthropic_API,9966,180,0,157,30.28,5646,0.032012,200
2026-06-10 15:42:39,llama-3-70b-instruct,Code_Generation,Together_AI,1715,1100,0,76,15.14,16741,0.002667,200
2026-06-10 15:42:55,gpt-4o,Code_Generation,OpenAI_API,1582,666,0,71,27.39,18335,0.010543,200
2026-06-10 15:42:57,gpt-4o,Code_Generation,OpenAI_API,1885,1008,203,59,32.73,33028,,200
2026-06-10 15:43:33,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,526,83,0,55,18.63,1603,0.000546,200
2026-06-10 15:43:34,llama-3-70b-instruct,Summarization,Together_AI,859,1,0,22,20.09,10,0.000779,200
2026-06-10 15:43:38,gpt-4o,Code_Generation,OpenAI_API,860,954,0,77,21.11,20244,0.011942,200
2026-06-10 15:44:28,claude-3-5-sonnet,Summarization,Anthropic_API,1352,837,0,86,33.13,27795,0.016986,200
2026-06-10 15:44:36,mistral-7b-instruct,Customer_Support_Chat,Together_AI,265,197,0,25,15.45,3139,9.1e-05,200
2026-06-10 15:44:40,claude-3-5-sonnet,Code_Generation,Anthropic_API,598,883,0,101,25.72,22892,0.014795,200
2026-06-10 15:45:02,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,490,237,0,53,19.52,4720,0.000674,200
2026-06-10 15:45:48,gpt-4o,Customer_Support_Chat,OpenAI_API,423,131,93,128,27.69,3732,0.002335,200
2026-06-10 15:46:04,gpt-4o,Code_Generation,OpenAI_API,287,617,28,85,17.74,11004,0.006813,200
2026-06-10 15:46:34,claude-3-5-sonnet,Code_Generation,Anthropic_API,1387,762,0,72,27.65,21136,,200
2026-06-10 15:46:44,llama-3-70b-instruct,Code_Generation,Together_AI,1120,1468,0,59,19.66,28889,0.002313,200
2026-06-10 15:46:45,llama-3-70b-instruct,Code_Generation,Together_AI,695,1068,0,50,18.3,19580,0.001549,200
2026-06-10 15:47:14,claude-3-5-sonnet,Code_Generation,Anthropic_API,1569,1399,0,106,24.36,34158,0.026096,200
2026-06-10 15:47:23,llama-3-70b-instruct,Summarization,Together_AI,1772,364,0,55,17.27,6231,0.00194,200
2026-06-10 15:47:44,claude-3-5-sonnet,Code_Generation,Anthropic_API,2284,961,0,84,26.3,25361,0.021069,200
2026-06-10 15:47:51,gpt-4o,Customer_Support_Chat,OpenAI_API,446,238,178,81,30.79,7416,0.003326,200
2026-06-10 15:47:53,claude-3-5-sonnet,Code_Generation,Anthropic_API,1264,493,0,78,35.45,17623,0.011238,200
2026-06-10 15:48:06,claude-3-5-sonnet,Summarization,Anthropic_API,5721,96,0,125,25.9,2633,0.018288,200
2026-06-10 15:48:44,gpt-4o,Customer_Support_Chat,OpenAI_API,202,162,14,110,24.28,4048,0.002103,200
2026-06-10 15:49:01,llama-3-70b-instruct,Extraction_JSON,Together_AI,1507,571,0,75,16.27,9386,0.001855,200
2026-06-10 15:49:03,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,413,54,0,42,11.49,674,9.6e-05,200
2026-06-10 15:49:14,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2129,441,0,44,9.59,4295,0.000526,200
2026-06-10 15:49:29,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,3467,279,0,39,12.78,3599,0.000735,200
2026-06-10 15:49:44,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,50,509,0,51,10.31,5314,0.00011,200
2026-06-10 15:49:45,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,694,170,0,33,16.18,2901,0.000166,200
2026-06-10 15:50:11,gpt-4o,Extraction_JSON,OpenAI_API,1045,22,0,85,22.65,571,0.002885,200
2026-06-10 15:50:38,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2498,337,0,15,11.35,3925,0.00058,200
2026-06-10 15:50:42,llama-3-70b-instruct,Extraction_JSON,Together_AI,1145,546,0,43,19.81,10882,0.001518,200
2026-06-10 15:51:14,gpt-4o,Extraction_JSON,OpenAI_API,2330,368,64,71,22.6,8368,0.009839,200
2026-06-10 15:51:43,gpt-4o,Summarization,OpenAI_API,5590,0,0,83,21.57,242,0.0,429
2026-06-10 15:51:49,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,13820,1080,0,39,12.8,13778,0.003011,200
2026-06-10 15:52:17,claude-3-5-sonnet,Code_Generation,Anthropic_API,3524,479,0,98,28.34,13661,0.017956,200
2026-06-10 15:52:34,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,520,284,0,49,16.5,4770,0.000742,200
2026-06-10 15:52:38,claude-3-5-sonnet,Code_Generation,Anthropic_API,2317,1121,0,115,29.97,33671,0.023655,200
2026-06-10 15:52:56,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2260,143,0,40,15.34,2158,0.000488,200
2026-06-10 15:53:11,llama-3-70b-instruct,Code_Generation,Together_AI,1250,1018,0,74,13.36,13692,0.002059,200
2026-06-10 15:53:50,llama-3-70b-instruct,Summarization,Together_AI,9438,561,0,79,18.33,10355,0.009023,200
2026-06-10 15:54:11,gpt-4o,Summarization,OpenAI_API,9400,776,0,70,24.43,19062,0.031688,200
2026-06-10 15:54:27,llama-3-70b-instruct,Code_Generation,Together_AI,726,950,0,73,22.47,21290,0.001538,200
2026-06-10 15:56:00,gpt-4o,Extraction_JSON,OpenAI_API,1998,469,0,101,21.33,10077,0.009613,200
2026-06-10 15:56:07,claude-3-5-sonnet,Code_Generation,Anthropic_API,2042,629,0,74,23.74,14980,0.015938,200
2026-06-10 15:56:13,claude-3-5-sonnet,Summarization,Anthropic_API,3761,923,0,72,29.18,26899,0.024601,200
2026-06-10 15:56:14,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,364,228,0,63,14.45,3324,0.000528,200
2026-06-10 15:56:41,gpt-4o,Summarization,OpenAI_API,59664,108,0,59,24.39,2637,0.154261,200
2026-06-10 15:57:25,gpt-4o,Code_Generation,OpenAI_API,288,691,0,67,26.46,18358,0.007503,200
2026-06-10 15:57:32,gpt-4o,Code_Generation,OpenAI_API,1195,0,0,69,22.23,199,,429
2026-06-10 15:57:40,llama-3-70b-instruct,Summarization,Self_Hosted_vLLM,50,483,0,36,18.77,9131,0.000471,200
2026-06-10 15:57:57,claude-3-5-sonnet,Code_Generation,Anthropic_API,1272,619,0,138,34.56,21511,0.013007,200
2026-06-10 15:58:19,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,372,162,0,32,17.84,2859,0.0005,200
2026-06-10 15:58:21,claude-3-5-sonnet,Summarization,Anthropic_API,6561,531,0,94,28.06,15004,,200
2026-06-10 15:58:25,gpt-4o,Summarization,OpenAI_API,5187,634,0,40,27.67,17551,0.019506,200
2026-06-10 15:59:16,llama-3-70b-instruct,Code_Generation,Together_AI,2012,758,0,30,18.45,13967,0.002461,200
2026-06-10 16:00:13,gpt-4o,Customer_Support_Chat,OpenAI_API,506,288,0,84,23.82,6940,0.004234,200
2026-06-10 16:00:57,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,314,260,0,62,13.67,3693,0.000114,200
2026-06-10 16:01:00,gpt-4o,Code_Generation,OpenAI_API,292,418,0,75,23.97,9989,0.004896,200
2026-06-10 16:01:00,gpt-4o,Code_Generation,OpenAI_API,414,928,0,49,27.23,25266,0.010284,200
2026-06-10 16:01:27,gpt-4o,Summarization,OpenAI_API,50,643,0,87,29.67,19178,0.006643,200
2026-06-10 16:01:28,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,384,169,0,67,11.41,1987,0.00011,200
2026-06-10 16:01:34,gpt-4o,Summarization,OpenAI_API,7514,469,0,76,23.51,11087,0.023266,200
2026-06-10 16:01:49,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,203,365,0,59,19.37,7142,0.000503,200
2026-06-10 16:02:29,llama-3-70b-instruct,Code_Generation,Together_AI,1769,1088,0,48,17.55,19099,0.002582,200
2026-06-10 16:02:36,llama-3-70b-instruct,Extraction_JSON,Together_AI,2703,426,0,69,23.34,10125,0.00281,200
2026-06-10 16:03:19,claude-3-5-sonnet,Code_Generation,Anthropic_API,1370,1204,0,101,32.03,38650,0.022436,200
2026-06-10 16:03:23,gpt-4o,Extraction_JSON,OpenAI_API,2309,243,0,28,23.13,5641,0.008183,200
2026-06-10 16:03:54,llama-3-70b-instruct,Summarization,Together_AI,4550,1581,0,52,16.1,25600,0.005435,200
2026-06-10 16:03:59,claude-3-5-sonnet,Summarization,Anthropic_API,3889,467,0,73,25.51,12012,0.019139,200
2026-06-10 16:04:12,gpt-4o,Extraction_JSON,OpenAI_API,576,162,0,90,22.44,3710,0.003049,200
2026-06-10 16:04:38,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,504,300,0,59,18.19,5523,0.000712,200
2026-06-10 16:04:41,claude-3-5-sonnet,Code_Generation,Anthropic_API,998,299,0,157,30.37,9258,0.007399,200
2026-06-10 16:04:42,gpt-4o,Code_Generation,OpenAI_API,2054,734,0,92,26.67,19618,0.012492,200
2026-06-10 16:04:45,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1506,1051,0,56,13.2,13938,0.000501,200
2026-06-10 16:05:09,gpt-4o,Summarization,OpenAI_API,11175,568,0,38,26.44,15047,0.034073,200
2026-06-10 16:05:31,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,1714,466,0,16,14.21,6630,0.00045,200
2026-06-10 16:06:14,gpt-4o,Summarization,OpenAI_API,9854,379,0,61,27.22,10385,0.029335,200
2026-06-10 16:06:15,gpt-4o,Extraction_JSON,OpenAI_API,2881,137,0,64,28.01,3949,0.008596,200
2026-06-10 16:06:56,llama-3-70b-instruct,Extraction_JSON,Together_AI,1563,1,0,79,16.95,71,0.001349,200
2026-06-10 16:07:11,llama-3-70b-instruct,Code_Generation,Self_Hosted_vLLM,1194,1127,0,32,26.36,29782,0.002053,200
2026-06-10 16:07:13,claude-3-5-sonnet,Code_Generation,Anthropic_API,1041,600,0,165,31.26,18890,0.012023,200
2026-06-10 16:07:24,claude-3-5-sonnet,Summarization,Anthropic_API,9261,606,0,135,35.1,21396,0.037489,200
2026-06-10 16:07:26,llama-3-70b-instruct,Code_Generation,Together_AI,2243,1370,0,57,20.26,27914,0.003172,200
2026-06-10 16:07:35,llama-3-70b-instruct,Summarization,Together_AI,3455,735,0,85,15.99,11869,0.003866,200
2026-06-10 16:08:14,gpt-4o,Extraction_JSON,OpenAI_API,2577,102,0,92,21.53,2368,0.007474,200
2026-06-10 16:08:33,llama-3-70b-instruct,Summarization,Together_AI,99620,1145,0,50,21.25,24384,0.091227,200
2026-06-10 16:08:36,gpt-4o,Code_Generation,OpenAI_API,276,838,0,106,14.99,12566,0.008903,200
2026-06-10 16:08:49,gpt-4o,Summarization,OpenAI_API,1892,447,0,85,18.92,8585,0.009331,200
2026-06-10 16:10:34,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,12111,631,0,68,13.92,8859,0.002485,200
2026-06-10 16:10:50,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,385,223,0,47,16.38,3678,0.000537,200
2026-06-10 16:10:52,gpt-4o,Summarization,OpenAI_API,5775,0,0,70,21.87,140,0.0,500
2026-06-10 16:11:03,gpt-4o,Extraction_JSON,OpenAI_API,2106,366,0,108,17.96,6628,0.009073,200
2026-06-10 16:11:16,claude-3-5-sonnet,Summarization,Anthropic_API,71313,149,0,113,26.92,4149,0.218829,200
2026-06-10 16:11:27,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,267,246,0,77,33.64,8311,0.004522,200
2026-06-10 16:11:49,gpt-4o,Summarization,OpenAI_API,1303,491,84,42,28.48,14026,0.008202,200
2026-06-10 16:12:26,llama-3-70b-instruct,Summarization,Together_AI,7957,605,0,102,14.88,9112,0.007663,200
2026-06-10 16:12:28,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,319,325,0,78,18.59,6033,0.000569,200
2026-06-10 16:12:35,gpt-4o,Code_Generation,OpenAI_API,1992,635,0,78,20.82,13270,0.011187,200
2026-06-10 16:12:37,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,346,166,0,60,16.34,2814,,200
2026-06-10 16:12:47,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,290,62,140,129,32.7,2206,0.001444,200
2026-06-10 16:13:05,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2505,398,0,41,19.5,7932,0.000561,200
2026-06-10 16:13:07,claude-3-5-sonnet,Code_Generation,Anthropic_API,1967,739,0,140,28.83,21409,0.017488,200
2026-06-10 16:13:14,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,338,364,128,88,28.63,10457,0.005909,200
2026-06-10 16:13:17,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,4483,987,0,37,11.66,11519,0.001104,200
2026-06-10 16:13:34,gpt-4o,Summarization,OpenAI_API,50,573,0,65,32.18,18537,0.005808,200
2026-06-10 16:13:44,llama-3-70b-instruct,Code_Generation,Together_AI,2632,748,0,44,21.08,15809,0.003035,200
2026-06-10 16:13:53,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,474,256,0,89,14.69,3784,,200
2026-06-10 16:14:16,claude-3-5-sonnet,Code_Generation,Anthropic_API,2556,1192,0,125,31.1,37144,0.026494,200
2026-06-10 16:15:03,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1193,908,0,36,12.67,11460,0.000423,200
2026-06-10 16:15:20,gpt-4o,Code_Generation,OpenAI_API,1791,808,0,41,18.66,15117,0.012552,200
2026-06-10 16:15:47,llama-3-70b-instruct,Code_Generation,Together_AI,2877,1086,0,58,18.04,19642,0.003682,200
2026-06-10 16:16:16,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,438,161,0,121,31.33,5196,0.003676,200
2026-06-10 16:16:19,gpt-4o,Customer_Support_Chat,OpenAI_API,345,158,0,63,27.53,4411,0.002483,200
2026-06-10 16:16:29,claude-3-5-sonnet,Code_Generation,Anthropic_API,1441,565,0,90,31.24,17823,0.013076,200
2026-06-10 16:17:05,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,154,178,0,44,12.58,2260,6.5e-05,200
2026-06-10 16:17:33,claude-3-5-sonnet,Summarization,Anthropic_API,2427,918,0,137,28.51,26384,0.020522,200
2026-06-10 16:17:41,gpt-4o,Extraction_JSON,OpenAI_API,2029,584,0,56,29.53,17236,0.01063,200
2026-06-10 16:17:47,llama-3-70b-instruct,Summarization,Together_AI,2296,675,0,66,22.1,14933,0.002738,200
2026-06-10 16:17:48,claude-3-5-sonnet,Code_Generation,Anthropic_API,2265,1127,0,135,31.65,35721,0.024438,200
2026-06-10 16:18:28,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1679,724,0,38,16.42,11969,0.000482,200
2026-06-10 16:18:56,gpt-4o,Code_Generation,OpenAI_API,1584,567,0,97,23.15,13194,,200
2026-06-10 16:19:11,claude-3-5-sonnet,Code_Generation,Anthropic_API,3119,811,0,119,29.35,23954,0.022162,200
2026-06-10 16:19:17,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2315,589,0,47,14.43,8520,0.000569,200
2026-06-10 16:19:19,gpt-4o,Code_Generation,OpenAI_API,625,813,0,114,30.14,24566,0.00936,200
2026-06-10 16:19:43,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,384,291,4,130,29.51,8754,0.005433,200
2026-06-10 16:19:56,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,394,273,0,62,13.78,3717,0.000137,200
2026-06-10 16:19:57,llama-3-70b-instruct,Summarization,Together_AI,12438,562,0,44,18.18,10209,,200
2026-06-10 16:20:20,claude-3-5-sonnet,Summarization,Anthropic_API,12663,470,0,77,28.66,13442,0.044526,200
2026-06-10 16:20:33,claude-3-5-sonnet,Code_Generation,Anthropic_API,524,784,0,68,26.46,20860,0.013404,200
2026-06-10 16:20:36,gpt-4o,Code_Generation,OpenAI_API,1050,226,0,75,22.75,5220,0.004809,200
2026-06-10 16:21:07,gpt-4o,Code_Generation,OpenAI_API,1987,778,0,86,29.44,23048,0.012734,200
2026-06-10 16:21:23,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,1504,297,0,76,17.94,5376,0.000366,200
2026-06-10 16:22:01,gpt-4o,Customer_Support_Chat,OpenAI_API,313,200,62,71,20.95,4238,0.002691,200
2026-06-10 16:24:08,claude-3-5-sonnet,Summarization,Anthropic_API,5389,180,0,84,27.44,4964,0.018917,200
2026-06-10 16:24:20,llama-3-70b-instruct,Summarization,Together_AI,1353,726,0,39,17.61,12776,0.001828,200
2026-06-10 16:24:30,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,1330,286,0,56,13.53,4000,0.000328,200
2026-06-10 16:24:51,claude-3-5-sonnet,Code_Generation,Anthropic_API,2092,858,0,96,31.91,27465,0.01943,200
2026-06-10 16:24:51,gpt-4o,Customer_Support_Chat,OpenAI_API,613,253,1,51,25.59,6506,0.004051,200
2026-06-10 16:25:14,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1063,603,0,57,15.1,9120,0.000343,200
2026-06-10 16:25:22,llama-3-70b-instruct,Code_Generation,Together_AI,1993,1265,0,128,12.68,16242,0.002938,200
2026-06-10 16:25:27,llama-3-70b-instruct,Summarization,Together_AI,5455,483,0,59,16.53,8117,0.005387,200
2026-06-10 16:25:41,gpt-4o,Summarization,OpenAI_API,7694,881,0,63,27.57,24402,0.027887,200
2026-06-10 16:25:41,gpt-4o,Summarization,OpenAI_API,5046,4,0,66,19.5,185,0.013065,200
2026-06-10 16:25:57,claude-3-5-sonnet,Code_Generation,Anthropic_API,100,561,0,97,33.14,18637,0.008815,200
2026-06-10 16:26:38,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,2073,493,0,38,9.21,4612,0.000524,200
2026-06-10 16:26:42,claude-3-5-sonnet,Code_Generation,Anthropic_API,661,759,131,126,34.6,26376,0.013208,200
2026-06-10 16:26:51,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,313,304,0,53,20.49,6267,0.000575,200
2026-06-10 16:26:54,claude-3-5-sonnet,Summarization,Anthropic_API,9548,290,0,83,30.3,8849,0.034541,200
2026-06-10 16:27:17,llama-3-70b-instruct,Extraction_JSON,Together_AI,1527,510,0,49,18.17,9309,0.001838,200
2026-06-10 16:27:42,gpt-4o,Summarization,OpenAI_API,4133,1,0,110,21.8,98,0.01044,200
2026-06-10 16:28:12,claude-3-5-sonnet,Code_Generation,Anthropic_API,50,805,0,121,27.16,22062,0.012515,200
2026-06-10 16:28:17,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,2859,767,0,103,11.99,9224,0.000736,200
2026-06-10 16:28:58,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2406,463,0,78,25.55,11916,0.014038,200
2026-06-10 16:28:59,gpt-4o,Summarization,OpenAI_API,6819,713,928,115,21.89,15637,0.023328,200
2026-06-10 16:29:04,llama-3-70b-instruct,Extraction_JSON,Together_AI,2670,413,0,57,17.57,7249,0.002772,200
2026-06-10 16:29:28,claude-3-5-sonnet,Code_Generation,Anthropic_API,560,1014,19,95,29.28,29798,0.016846,200
2026-06-10 16:29:34,claude-3-5-sonnet,Summarization,Anthropic_API,4765,593,0,10,36.41,21657,0.02322,200
2026-06-10 16:29:35,claude-3-5-sonnet,Code_Generation,Anthropic_API,3154,1105,0,125,36.38,40372,0.025988,200
2026-06-10 16:31:21,claude-3-5-sonnet,Summarization,Anthropic_API,3235,695,0,140,28.89,20228,0.020253,200
2026-06-10 16:31:37,llama-3-70b-instruct,Extraction_JSON,Together_AI,434,657,0,59,15.31,10187,0.000932,200
2026-06-10 16:31:52,gpt-4o,Summarization,OpenAI_API,7808,1506,0,80,20.31,30677,0.035382,200
2026-06-10 16:31:53,gpt-4o,Extraction_JSON,OpenAI_API,2197,226,0,73,23.52,5420,0.007728,200
2026-06-10 16:32:04,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,389,281,0,74,17.23,4930,0.000632,200
2026-06-10 16:32:28,llama-3-70b-instruct,Summarization,Together_AI,118592,890,0,36,18.04,16082,0.105744,200
2026-06-10 16:32:35,llama-3-70b-instruct,Extraction_JSON,Together_AI,2101,541,0,56,20.27,10955,0.002332,200
2026-06-10 16:33:23,claude-3-5-sonnet,Summarization,Anthropic_API,4123,588,0,107,30.49,18015,0.021673,200
2026-06-10 16:33:26,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1352,402,0,70,17.46,7087,0.000353,200
2026-06-10 16:33:38,llama-3-70b-instruct,Summarization,Together_AI,8680,957,0,80,21.67,20834,0.008909,200
2026-06-10 16:33:44,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,249,251,48,96,33.43,8519,0.004401,200
2026-06-10 16:34:06,llama-3-70b-instruct,Code_Generation,Together_AI,1322,1034,0,64,16.08,16744,0.00219,200
